timestamp,function,phase,has_anomaly,anomaly_score,anomaly_likelihood
0.0000, -9.91007454,0,0,1.0,0.5
0.0333, -9.70190426,2.096489e-01,0,1.0,0.5
0.0667, -9.50284778,4.192979e-01,0,1.0,0.5
0.1000, -9.32161980,6.289468e-01,0,1.0,0.5
0.1333, -9.16615430,8.385958e-01,0,1.0,0.5
0.1667, -9.04325705,1.048245e+00,0,1.0,0.5
0.2000, -8.95830760,1.257894e+00,0,1.0,0.5
0.2333, -8.91502369,1.467543e+00,0,0.92500000000000004,0.5
0.2667, -8.91529845,1.677192e+00,0,0.45000000000000001,0.5
0.3000, -8.95911748,1.886841e+00,0,0.125,0.5
0.3333, -9.04455950,2.096489e+00,0,0.17499999999999999,0.5
0.3667, -9.16788047,2.306138e+00,0,0.17499999999999999,0.5
0.4000, -9.32367756,2.515787e+00,0,0.25,0.5
0.4333, -9.50512575,2.725436e+00,0,0.59999999999999998,0.5
0.4667, -9.70427670,2.935085e+00,0,0.69999999999999996,0.5
0.5000, -9.91240683,3.144734e+00,0,0.5,0.5
0.5333,-10.12039935,3.354383e+00,0,0.67500000000000004,0.5
0.5667,-10.31914350,3.564032e+00,0,1.0,0.5
0.6000,-10.49993351,3.773681e+00,0,1.0,0.5
0.6333,-10.65484985,3.983330e+00,0,1.0,0.5
0.6667,-10.77710607,4.192979e+00,0,1.0,0.5
0.7000,-10.86134594,4.402628e+00,0,0.97499999999999998,0.5
0.7333,-10.90387806,4.612277e+00,0,0.84999999999999998,0.5
0.7667,-10.90283749,4.821926e+00,0,0.25,0.5
0.8000,-10.85826741,5.031575e+00,0,0.0,0.5
0.8333,-10.77211724,5.241224e+00,0,0.17499999999999999,0.5
0.8667,-10.64815728,5.450873e+00,0,0.29999999999999999,0.5
0.9000,-10.49181359,5.660522e+00,0,0.25,0.5
0.9333,-10.30993036,5.870171e+00,0,0.47499999999999998,0.5
0.9667,-10.11047023,6.079820e+00,0,0.55000000000000004,0.5
1.0000, -9.90216556,6.283185e-03,0,0.57499999999999996,0.5
1.0333, -9.69413599,2.159321e-01,0,0.074999999999999997,0.5
1.0667, -9.49548917,4.255811e-01,0,0.14999999999999999,0.5
1.1000, -9.31492182,6.352300e-01,0,0.29999999999999999,0.5
1.1333, -9.16033894,8.448790e-01,0,0.0,0.5
1.1667, -9.03850760,1.054528e+00,0,0.0,0.5
1.2000, -8.95476064,1.264177e+00,0,0.025000000000000001,0.5
1.2333, -8.91276310,1.473826e+00,0,0.025000000000000001,0.5
1.2667, -8.91435173,1.683475e+00,0,0.025000000000000001,0.5
1.3000, -8.95945454,1.893124e+00,0,0.0,0.5
1.3333, -9.04609401,2.102773e+00,0,0.0,0.5
1.3667, -9.17047360,2.312422e+00,0,0.0,0.5
1.4000, -9.32714408,2.522071e+00,0,0.125,0.5
1.4333, -9.50924215,2.731720e+00,0,0.57499999999999996,0.5
1.4667, -9.70879097,2.941368e+00,0,0.10000000000000001,0.5
