timestamp,function,phase,has_anomaly,anomaly_score,anomaly_likelihood
0.0000,  0.00000000,0,0,1.0,0.5
0.0333,  0.22908143,2.096489e-01,0,1.0,0.5
0.0667,  0.44904894,4.192979e-01,0,1.0,0.5
0.1000,  0.65118773,6.289468e-01,0,1.0,0.5
0.1333,  0.82756373,8.385958e-01,0,1.0,0.5
0.1667,  0.97137108,1.048245e+00,0,1.0,0.5
0.2000,  1.07723014,1.257894e+00,0,1.0,0.5
0.2333,  1.14142307,1.467543e+00,0,0.55000000000000004,0.5
0.2667,  1.16205666,1.677192e+00,0,0.17499999999999999,0.5
0.3000,  1.13914520,1.886841e+00,0,0.0,0.5
0.3333,  1.07460990,2.096489e+00,0,0.074999999999999997,0.5
0.3667,  0.97219469,2.306138e+00,0,0.050000000000000003,0.5
0.4000,  0.83730232,2.515787e+00,0,0.14999999999999999,0.5
0.4333,  0.67675771,2.725436e+00,0,0.22500000000000001,0.5
0.4667,  0.49850911,2.935085e+00,0,0.77500000000000002,0.5
0.5000,  0.31128001,3.144734e+00,0,0.625,0.5
0.5333,  0.12418710,3.354383e+00,0,0.65000000000000002,0.5
0.5667, -0.05365894,3.564032e+00,0,0.52500000000000002,0.5
0.6000, -0.21355244,3.773681e+00,0,0.59999999999999998,0.5
0.6333, -0.34757397,3.983330e+00,0,0.75,0.5
0.6667, -0.44893715,4.192979e+00,0,1.0,0.5
0.7000, -0.51228586,4.402628e+00,0,0.92500000000000004,0.5
0.7333, -0.53392879,4.612277e+00,0,0.32500000000000001,0.5
0.7667, -0.51200108,4.821926e+00,0,0.050000000000000003,0.5
0.8000, -0.44654602,5.031575e+00,0,0.050000000000000003,0.5
0.8333, -0.33951311,5.241224e+00,0,0.125,0.5
0.8667, -0.19467274,5.450873e+00,0,0.27500000000000002,0.5
0.9000, -0.01745107,5.660522e+00,0,0.20000000000000001,0.5
0.9333,  0.18530762,5.870171e+00,0,0.050000000000000003,0.5
0.9667,  0.40564059,6.079820e+00,0,0.14999999999999999,0.5
1.0000,  0.63481542,6.283185e-03,0,0.27500000000000002,0.5
1.0333,  0.86371233,2.159321e-01,0,0.050000000000000003,0.5
1.0667,  1.08322361,4.255811e-01,0,0.025000000000000001,0.5
1.1000,  1.28465245,6.352300e-01,0,0.25,0.5
1.1333,  1.46009375,8.448790e-01,0,0.45000000000000001,0.5
1.1667,  1.60278033,1.054528e+00,0,0.69999999999999996,0.5
1.2000,  1.70737929,1.264177e+00,0,0.92500000000000004,0.5
1.2333,  1.77022548,1.473826e+00,0,1.0,0.5
1.2667,  1.78948206,1.683475e+00,0,0.80000000000000004,0.5
1.3000,  1.76522093,1.893124e+00,0,0.074999999999999997,0.5
1.3333,  1.69941952,2.102773e+00,0,0.074999999999999997,0.5
