timestamp,function,phase,has_anomaly,anomaly_score,anomaly_likelihood
0.0000,  0.00000000,0,0,1.0,0.99653302600000004
0.0333,  0.20811655,2.096489e-01,0,0.10000000000000001,0.99865010200000004
0.0667,  0.40711927,4.192979e-01,0,0.14999999999999999,0.99976737100000002
0.1000,  0.58829346,6.289468e-01,0,0.0,0.99976737100000002
0.1333,  0.74370513,8.385958e-01,0,0.0,0.99966307099999996
0.1667,  0.86654853,1.048245e+00,0,0.0,0.99903239700000002
0.2000,  0.95144409,1.257894e+00,0,0.0,0.99653302600000004
0.2333,  0.99467407,1.467543e+00,0,0.0,0.99379033500000002
0.2667,  0.99434536,1.677192e+00,0,0.0,0.99180246400000005
0.3000,  0.95047234,1.886841e+00,0,0.0,0.98609655200000002
0.3333,  0.86497631,2.096489e+00,0,0.0,0.24196365200000003
0.3667,  0.74160129,2.306138e+00,0,0.0,0.15865525400000002
0.4000,  0.58575012,2.515787e+00,0,0.0,0.066807201000000038
0.4333,  0.40424782,2.725436e+00,0,0.050000000000000003,0.096800485000000047
0.4667,  0.20504272,2.935085e+00,0,0.0,0.096800485000000047
0.5000, -0.00314159,3.144734e+00,0,0.025000000000000001,0.096800485000000047
0.5333, -0.21118832,3.354383e+00,0,0.20000000000000001,0.24196365200000003
0.5667, -0.40998671,3.564032e+00,0,0.20000000000000001,0.46017216299999997
0.6000, -0.00835627,3.773681e+00,1,1.0,0.99813418700000001
0.6333, -0.04608949,3.983330e+00,1,0.20000000000000001,0.99976737100000002
0.6667, -0.06781107,4.192979e+00,1,0.45000000000000001,0.99999917472935596
0.7000, -0.02346138,4.402628e+00,1,0.45000000000000001,0.999
0.7333, -0.99499297,4.612277e+00,0,1.0,0.999
0.7667, -0.99400683,4.821926e+00,0,0.050000000000000003,0.999
0.8000, -0.94949122,5.031575e+00,0,0.10000000000000001,0.999
0.8333, -0.86339555,5.241224e+00,0,0.10000000000000001,0.999
0.8667, -0.73949012,5.450873e+00,0,0.025000000000000001,0.999
0.9000, -0.58320100,5.660522e+00,0,0.050000000000000003,0.999
0.9333, -0.40137237,5.870171e+00,0,0.050000000000000003,0.999
0.9667, -0.20196687,6.079820e+00,0,0.10000000000000001,0.999
1.0000,  0.00628314,6.283185e-03,0,0.125,0.999
1.0333,  0.21425801,2.159321e-01,0,0.025000000000000001,0.99931286200000002
1.0667,  0.41285010,4.255811e-01,0,0.074999999999999997,0.69146246099999997
1.1000,  0.59336269,6.352300e-01,0,0.050000000000000003,0.69146246099999997
1.1333,  0.74789078,8.448790e-01,0,0.074999999999999997,0.69146246099999997
1.1667,  0.86966729,1.054528e+00,0,0.10000000000000001,0.69146246099999997
1.2000,  0.95335939,1.264177e+00,0,0.0,0.65542174199999992
1.2333, -0.12590033,1.473826e+00,1,1.0,0.99903239700000002
1.2667,  0.05861669,1.683475e+00,1,0.050000000000000003,0.99903239700000002
1.3000, -0.08197671,1.893124e+00,1,0.80000000000000004,0.99999982406989896
1.3333, -0.09497048,2.102773e+00,1,0.074999999999999997,0.999
1.3667,  0.11688188,2.312422e+00,1,0.17499999999999999,0.999
1.4000, -0.00604786,2.522071e+00,1,0.40000000000000002,0.999
1.4333,  0.07159063,2.731720e+00,1,0.59999999999999998,0.999
1.4667, -0.01891164,2.941368e+00,1,0.0,0.999
1.5000, -0.00942464,3.151017e+00,0,0.22500000000000001,0.999
1.5333, -0.05956893,3.360666e+00,1,0.050000000000000003,0.999
1.5667, -0.05809260,3.570315e+00,1,0.0,0.999
1.6000,  0.07085802,3.779964e+00,1,0.050000000000000003,0.999
1.6333,  0.05770689,3.989613e+00,1,0.10000000000000001,0.99931286200000002
1.6667, -0.87121381,4.199262e+00,0,1.0,0.99999999659082806
1.7000, -0.95430294,4.408911e+00,0,0.025000000000000001,0.999
1.7333, -0.99560130,4.618560e+00,0,0.0,0.999985965936248
1.7667, -0.99330035,4.828209e+00,0,0.0,0.99533881199999996
1.8000, -0.94750087,5.037858e+00,0,0.025000000000000001,0.99653302600000004
