timestamp,function,phase,has_anomaly,anomaly_score,anomaly_likelihood
0.0000,  1.00112432,1,1,0.025000000000000001,0.5
0.0333,  1.00113788,1,1,0.074999999999999997,0.5
0.0667,  1.00115159,1,1,0.074999999999999997,0.5
0.1000,  1.00116545,1,1,0.050000000000000003,0.5
0.1333,  1.00117945,1,1,0.025000000000000001,0.5
0.1667,  1.00119360,1,1,0.050000000000000003,0.5
0.2000,  1.00120791,1,1,0.025000000000000001,0.5
0.2333,  1.00122236,1,1,0.074999999999999997,0.5
0.2667,  1.00123697,1,1,0.025000000000000001,0.5
0.3000,  1.00125173,1,1,0.050000000000000003,0.5
0.3333,  1.00126665,1,1,0.025000000000000001,0.5
0.3667,  1.00128173,1,1,0.074999999999999997,0.5
0.4000,  1.00129696,1,1,0.050000000000000003,0.5
0.4333,  1.00131235,1,1,0.0,0.5
0.4667,  1.00132791,1,1,0.074999999999999997,0.5
0.5000,  1.00134363,1,1,0.025000000000000001,0.5
0.5333,  1.00135951,1,1,0.050000000000000003,0.5
0.5667,  1.00137556,1,1,0.050000000000000003,0.5
0.6000,  1.00139177,1,1,0.050000000000000003,0.5
0.6333,  1.00140816,1,1,0.025000000000000001,0.5
0.6667,  1.00142471,1,1,0.074999999999999997,0.5
0.7000,  1.00144144,1,1,0.074999999999999997,0.5
0.7333,  1.00145833,1,1,0.025000000000000001,0.5
0.7667,  1.00147541,1,1,0.050000000000000003,0.5
0.8000,  1.00149266,1,1,0.025000000000000001,0.5
0.8333,  1.00151008,1,1,0.025000000000000001,0.5
0.8667,  1.00152769,1,1,0.074999999999999997,0.5
0.9000,  1.00154547,1,1,0.050000000000000003,0.5
0.9333,  1.00156344,1,1,0.074999999999999997,0.5
0.9667,  1.00158159,1,1,0.025000000000000001,0.5
1.0000,  1.00159993,1,1,0.050000000000000003,0.5
1.0333,  1.00161845,1,1,0.050000000000000003,0.5
1.0667,  1.00163716,1,1,0.074999999999999997,0.5
1.1000,  1.00165606,1,1,0.074999999999999997,0.5
1.1333,  1.00167515,1,1,0.025000000000000001,0.5
1.1667,  1.00169444,1,1,0.025000000000000001,0.5
1.2000,  1.00171392,1,1,0.050000000000000003,0.5
1.2333,  1.00173359,1,1,0.0,0.5
1.2667,  1.00175347,1,1,0.050000000000000003,0.5
1.3000,  1.00177354,1,1,0.0,0.5
1.3333,  1.00179381,1,1,0.025000000000000001,0.5
1.3667,  1.00181429,1,1,0.050000000000000003,0.5
1.4000,  1.00183497,1,1,0.074999999999999997,0.5
1.4333,  1.00185586,1,1,0.0,0.5
1.4667,  1.00187695,1,1,0.050000000000000003,0.5
1.5000,  1.00189825,1,1,0.050000000000000003,0.5
1.5333,  1.00191977,1,1,0.074999999999999997,0.5
1.5667,  1.00194149,1,1,0.074999999999999997,0.5
1.6000,  1.00196344,1,1,0.025000000000000001,0.5
1.6333,  1.00198559,1,1,0.025000000000000001,0.5
1.6667,  1.00200797,1,1,0.025000000000000001,0.5
1.7000,  1.00203056,1,1,0.050000000000000003,0.5
1.7333,  1.00205338,1,1,0.050000000000000003,0.5
